video_path,reference_path,method,is_fake,c_lip_sync,c_blinking,c_facial_boundary,c_texture,c_identity,c_lighting
FaceForensics/NeuralTextures/460_678.mp4,FaceForensics/original/460.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/461.mp4,FaceForensics/original/461.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/461_250.mp4,FaceForensics/original/461.mp4,deepfakes,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Face2Face/461_250.mp4,FaceForensics/original/461.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/461_250.mp4,FaceForensics/original/461.mp4,faceshifter,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceSwap/461_250.mp4,FaceForensics/original/461.mp4,faceswap,1,0.1703,0.1207,0.0414,0.0716,0.0537,0.0739
FaceForensics/NeuralTextures/461_250.mp4,FaceForensics/original/461.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/462.mp4,FaceForensics/original/462.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/462_467.mp4,FaceForensics/original/462.mp4,deepfakes,1,0.0,0.0,0.0657,0.0,0.0474,0.0
FaceForensics/Face2Face/462_467.mp4,FaceForensics/original/462.mp4,face2face,1,0.0831,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/462_467.mp4,FaceForensics/original/462.mp4,faceshifter,1,0.0,0.0466,0.042,0.0,0.0485,0.0
FaceForensics/FaceSwap/462_467.mp4,FaceForensics/original/462.mp4,faceswap,1,0.041,0.055,0.0,0.0,0.0404,0.0
FaceForensics/NeuralTextures/462_467.mp4,FaceForensics/original/462.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/463.mp4,FaceForensics/original/463.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/463_464.mp4,FaceForensics/original/463.mp4,deepfakes,1,0.045,0.1061,0.0562,0.0484,0.0,0.0484
FaceForensics/Face2Face/463_464.mp4,FaceForensics/original/463.mp4,face2face,1,0.0578,0.0,0.0825,0.0,0.0,0.0
FaceForensics/FaceShifter/463_464.mp4,FaceForensics/original/463.mp4,faceshifter,1,0.0965,0.1123,0.0509,0.0485,0.0418,0.0
FaceForensics/FaceSwap/463_464.mp4,FaceForensics/original/463.mp4,faceswap,1,0.2521,0.1349,0.0798,0.0672,0.08,0.0539
FaceForensics/NeuralTextures/463_464.mp4,FaceForensics/original/463.mp4,neuraltextures,1,0.1029,0.0,0.0826,0.0,0.0,0.0
FaceForensics/original/464.mp4,FaceForensics/original/464.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/464_463.mp4,FaceForensics/original/464.mp4,deepfakes,1,0.0733,0.0905,0.0447,0.0484,0.0,0.0486
FaceForensics/Face2Face/464_463.mp4,FaceForensics/original/464.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/464_463.mp4,FaceForensics/original/464.mp4,faceshifter,1,0.0,0.0,0.0469,0.0404,0.0,0.0
FaceForensics/FaceSwap/464_463.mp4,FaceForensics/original/464.mp4,faceswap,1,0.1156,0.0618,0.0,0.0438,0.0,0.0
FaceForensics/NeuralTextures/464_463.mp4,FaceForensics/original/464.mp4,neuraltextures,1,0.0453,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/465.mp4,FaceForensics/original/465.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/465_482.mp4,FaceForensics/original/465.mp4,deepfakes,1,0.0646,0.0855,0.1047,0.1098,0.0,0.0
FaceForensics/Face2Face/465_482.mp4,FaceForensics/original/465.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/465_482.mp4,FaceForensics/original/465.mp4,faceshifter,1,0.1547,0.0568,0.0496,0.0,0.0,0.0469
FaceForensics/FaceSwap/465_482.mp4,FaceForensics/original/465.mp4,faceswap,1,0.1861,0.117,0.0812,0.0583,0.0,0.0457
FaceForensics/NeuralTextures/465_482.mp4,FaceForensics/original/465.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/466.mp4,FaceForensics/original/466.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/466_428.mp4,FaceForensics/original/466.mp4,deepfakes,1,0.0,0.2029,0.0,0.0557,0.0825,0.0
FaceForensics/Face2Face/466_428.mp4,FaceForensics/original/466.mp4,face2face,1,0.0854,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/466_428.mp4,FaceForensics/original/466.mp4,faceshifter,1,0.0448,0.0626,0.0,0.0674,0.0572,0.069
FaceForensics/FaceSwap/466_428.mp4,FaceForensics/original/466.mp4,faceswap,1,0.0702,0.2072,0.0,0.0,0.0446,0.0435
FaceForensics/NeuralTextures/466_428.mp4,FaceForensics/original/466.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/467.mp4,FaceForensics/original/467.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/467_462.mp4,FaceForensics/original/467.mp4,deepfakes,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Face2Face/467_462.mp4,FaceForensics/original/467.mp4,face2face,1,0.0,0.0,0.0,0.0461,0.0,0.0
FaceForensics/FaceShifter/467_462.mp4,FaceForensics/original/467.mp4,faceshifter,1,0.0,0.0,0.0801,0.0,0.0,0.0
FaceForensics/FaceSwap/467_462.mp4,FaceForensics/original/467.mp4,faceswap,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/467_462.mp4,FaceForensics/original/467.mp4,neuraltextures,1,0.057,0.0556,0.0648,0.0518,0.0417,0.0
FaceForensics/original/468.mp4,FaceForensics/original/468.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/468_470.mp4,FaceForensics/original/468.mp4,deepfakes,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Face2Face/468_470.mp4,FaceForensics/original/468.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/468_470.mp4,FaceForensics/original/468.mp4,faceshifter,1,0.0411,0.0,0.0479,0.0,0.0,0.0
FaceForensics/FaceSwap/468_470.mp4,FaceForensics/original/468.mp4,faceswap,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/468_470.mp4,FaceForensics/original/468.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/469.mp4,FaceForensics/original/469.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/469_481.mp4,FaceForensics/original/469.mp4,deepfakes,1,0.0,0.0,0.0466,0.0,0.0,0.0
FaceForensics/Face2Face/469_481.mp4,FaceForensics/original/469.mp4,face2face,1,0.125,0.0,0.2068,0.0475,0.089,0.0617
FaceForensics/FaceShifter/469_481.mp4,FaceForensics/original/469.mp4,faceshifter,1,0.0,0.0,0.0857,0.0,0.0,0.0
FaceForensics/FaceSwap/469_481.mp4,FaceForensics/original/469.mp4,faceswap,1,0.2128,0.1833,0.0768,0.0691,0.055,0.0
FaceForensics/NeuralTextures/469_481.mp4,FaceForensics/original/469.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/470.mp4,FaceForensics/original/470.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/470_468.mp4,FaceForensics/original/470.mp4,deepfakes,1,0.0842,0.0446,0.0,0.0,0.0,0.0
FaceForensics/Face2Face/470_468.mp4,FaceForensics/original/470.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/470_468.mp4,FaceForensics/original/470.mp4,faceshifter,1,0.3606,0.1826,0.2439,0.2257,0.0604,0.0498
FaceForensics/FaceSwap/470_468.mp4,FaceForensics/original/470.mp4,faceswap,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/470_468.mp4,FaceForensics/original/470.mp4,neuraltextures,1,0.0,0.0,0.0497,0.0,0.0,0.0
FaceForensics/original/471.mp4,FaceForensics/original/471.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/471_455.mp4,FaceForensics/original/471.mp4,deepfakes,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Face2Face/471_455.mp4,FaceForensics/original/471.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/471_455.mp4,FaceForensics/original/471.mp4,faceshifter,1,0.0928,0.0,0.0519,0.0849,0.0602,0.0
FaceForensics/FaceSwap/471_455.mp4,FaceForensics/original/471.mp4,faceswap,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/471_455.mp4,FaceForensics/original/471.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/472.mp4,FaceForensics/original/472.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/472_511.mp4,FaceForensics/original/472.mp4,deepfakes,1,0.0,0.0567,0.0,0.0,0.0,0.0
FaceForensics/Face2Face/472_511.mp4,FaceForensics/original/472.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/472_511.mp4,FaceForensics/original/472.mp4,faceshifter,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceSwap/472_511.mp4,FaceForensics/original/472.mp4,faceswap,1,0.0,0.0947,0.0,0.0,0.0599,0.0401
FaceForensics/NeuralTextures/472_511.mp4,FaceForensics/original/472.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/473.mp4,FaceForensics/original/473.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/473_366.mp4,FaceForensics/original/473.mp4,deepfakes,1,0.0,0.0566,0.0,0.0,0.0569,0.0
FaceForensics/Face2Face/473_366.mp4,FaceForensics/original/473.mp4,face2face,1,0.1521,0.0446,0.0,0.042,0.0,0.0
FaceForensics/FaceShifter/473_366.mp4,FaceForensics/original/473.mp4,faceshifter,1,0.2551,0.0492,0.177,0.1415,0.0698,0.0
FaceForensics/FaceSwap/473_366.mp4,FaceForensics/original/473.mp4,faceswap,1,0.089,0.0457,0.0721,0.0412,0.0,0.0476
FaceForensics/NeuralTextures/473_366.mp4,FaceForensics/original/473.mp4,neuraltextures,1,0.147,0.0665,0.0875,0.0727,0.0,0.0
FaceForensics/original/474.mp4,FaceForensics/original/474.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/474_281.mp4,FaceForensics/original/474.mp4,deepfakes,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Face2Face/474_281.mp4,FaceForensics/original/474.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/474_281.mp4,FaceForensics/original/474.mp4,faceshifter,1,0.0,0.0,0.0525,0.0,0.0,0.0
FaceForensics/FaceSwap/474_281.mp4,FaceForensics/original/474.mp4,faceswap,1,0.0626,0.0,0.1717,0.0,0.0,0.0
FaceForensics/NeuralTextures/474_281.mp4,FaceForensics/original/474.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/475.mp4,FaceForensics/original/475.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/475_265.mp4,FaceForensics/original/475.mp4,deepfakes,1,0.0,0.0,0.0,0.0504,0.0,0.0
FaceForensics/Face2Face/475_265.mp4,FaceForensics/original/475.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/475_265.mp4,FaceForensics/original/475.mp4,faceshifter,1,0.0617,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceSwap/475_265.mp4,FaceForensics/original/475.mp4,faceswap,1,0.0672,0.0,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/475_265.mp4,FaceForensics/original/475.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/476.mp4,FaceForensics/original/476.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/476_400.mp4,FaceForensics/original/476.mp4,deepfakes,1,0.3106,0.0998,0.0461,0.07,0.0,0.0689
FaceForensics/Face2Face/476_400.mp4,FaceForensics/original/476.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0429,0.0
FaceForensics/FaceShifter/476_400.mp4,FaceForensics/original/476.mp4,faceshifter,1,0.2313,0.0,0.0406,0.0,0.0,0.0
FaceForensics/FaceSwap/476_400.mp4,FaceForensics/original/476.mp4,faceswap,1,0.0421,0.0779,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/476_400.mp4,FaceForensics/original/476.mp4,neuraltextures,1,0.065,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/477.mp4,FaceForensics/original/477.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/477_487.mp4,FaceForensics/original/477.mp4,deepfakes,1,0.0797,0.0423,0.0589,0.0812,0.0,0.0439
FaceForensics/Face2Face/477_487.mp4,FaceForensics/original/477.mp4,face2face,1,0.1187,0.0558,0.0,0.0413,0.0521,0.0
FaceForensics/FaceShifter/477_487.mp4,FaceForensics/original/477.mp4,faceshifter,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceSwap/477_487.mp4,FaceForensics/original/477.mp4,faceswap,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/477_487.mp4,FaceForensics/original/477.mp4,neuraltextures,1,0.0,0.0,0.0,0.0519,0.0438,0.0538
FaceForensics/original/478.mp4,FaceForensics/original/478.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/478_506.mp4,FaceForensics/original/478.mp4,deepfakes,1,0.058,0.0533,0.0851,0.0684,0.051,0.0472
FaceForensics/Face2Face/478_506.mp4,FaceForensics/original/478.mp4,face2face,1,0.1154,0.0543,0.1283,0.0616,0.0,0.0481
FaceForensics/FaceShifter/478_506.mp4,FaceForensics/original/478.mp4,faceshifter,1,0.3149,0.108,0.2454,0.1749,0.1024,0.0745
FaceForensics/FaceSwap/478_506.mp4,FaceForensics/original/478.mp4,faceswap,1,0.1284,0.132,0.1366,0.0798,0.0486,0.053
FaceForensics/NeuralTextures/478_506.mp4,FaceForensics/original/478.mp4,neuraltextures,1,0.0619,0.0442,0.1503,0.0896,0.048,0.0
FaceForensics/original/479.mp4,FaceForensics/original/479.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/479_706.mp4,FaceForensics/original/479.mp4,deepfakes,1,0.0,0.0,0.0,0.0715,0.0453,0.0
FaceForensics/Face2Face/479_706.mp4,FaceForensics/original/479.mp4,face2face,1,0.1506,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/479_706.mp4,FaceForensics/original/479.mp4,faceshifter,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceSwap/479_706.mp4,FaceForensics/original/479.mp4,faceswap,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/479_706.mp4,FaceForensics/original/479.mp4,neuraltextures,1,0.1131,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/480.mp4,FaceForensics/original/480.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/480_389.mp4,FaceForensics/original/480.mp4,deepfakes,1,0.0556,0.0405,0.0,0.0,0.0,0.0
FaceForensics/Face2Face/480_389.mp4,FaceForensics/original/480.mp4,face2face,1,0.0505,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/480_389.mp4,FaceForensics/original/480.mp4,faceshifter,1,0.2109,0.0638,0.1221,0.0832,0.0863,0.0
FaceForensics/FaceSwap/480_389.mp4,FaceForensics/original/480.mp4,faceswap,1,0.0629,0.0445,0.0406,0.0,0.0591,0.0
FaceForensics/NeuralTextures/480_389.mp4,FaceForensics/original/480.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/481.mp4,FaceForensics/original/481.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/481_469.mp4,FaceForensics/original/481.mp4,deepfakes,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Face2Face/481_469.mp4,FaceForensics/original/481.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/481_469.mp4,FaceForensics/original/481.mp4,faceshifter,1,0.1531,0.0,0.1294,0.0711,0.0646,0.0
FaceForensics/FaceSwap/481_469.mp4,FaceForensics/original/481.mp4,faceswap,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/481_469.mp4,FaceForensics/original/481.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/482.mp4,FaceForensics/original/482.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/482_465.mp4,FaceForensics/original/482.mp4,deepfakes,1,0.256,0.0,0.0648,0.1154,0.1051,0.154
FaceForensics/Face2Face/482_465.mp4,FaceForensics/original/482.mp4,face2face,1,0.226,0.0,0.2129,0.32,0.071,0.1544
FaceForensics/FaceShifter/482_465.mp4,FaceForensics/original/482.mp4,faceshifter,1,0.1324,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceSwap/482_465.mp4,FaceForensics/original/482.mp4,faceswap,1,0.0815,0.0404,0.0,0.0,0.0544,0.0
FaceForensics/NeuralTextures/482_465.mp4,FaceForensics/original/482.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/483.mp4,FaceForensics/original/483.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/483_370.mp4,FaceForensics/original/483.mp4,deepfakes,1,0.1047,0.0,0.0,0.0,0.0,0.0
FaceForensics/Face2Face/483_370.mp4,FaceForensics/original/483.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/483_370.mp4,FaceForensics/original/483.mp4,faceshifter,1,0.2444,0.043,0.09,0.0921,0.0,0.0
FaceForensics/FaceSwap/483_370.mp4,FaceForensics/original/483.mp4,faceswap,1,0.0673,0.0,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/483_370.mp4,FaceForensics/original/483.mp4,neuraltextures,1,0.1329,0.0,0.0527,0.0927,0.0,0.0
FaceForensics/original/484.mp4,FaceForensics/original/484.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/484_415.mp4,FaceForensics/original/484.mp4,deepfakes,1,0.1971,0.1476,0.2704,0.115,0.074,0.2514
FaceForensics/Face2Face/484_415.mp4,FaceForensics/original/484.mp4,face2face,1,0.0565,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/484_415.mp4,FaceForensics/original/484.mp4,faceshifter,1,0.0446,0.0,0.0,0.0,0.0412,0.0
FaceForensics/FaceSwap/484_415.mp4,FaceForensics/original/484.mp4,faceswap,1,0.1274,0.1351,0.1368,0.1214,0.0881,0.0954
FaceForensics/NeuralTextures/484_415.mp4,FaceForensics/original/484.mp4,neuraltextures,1,0.0766,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/485.mp4,FaceForensics/original/485.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/485_425.mp4,FaceForensics/original/485.mp4,deepfakes,1,0.0,0.0,0.0615,0.0,0.0,0.0
FaceForensics/Face2Face/485_425.mp4,FaceForensics/original/485.mp4,face2face,1,0.0497,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/485_425.mp4,FaceForensics/original/485.mp4,faceshifter,1,0.3199,0.1029,0.2398,0.1664,0.1197,0.058
FaceForensics/FaceSwap/485_425.mp4,FaceForensics/original/485.mp4,faceswap,1,0.1876,0.0804,0.0807,0.0708,0.0573,0.0519
FaceForensics/NeuralTextures/485_425.mp4,FaceForensics/original/485.mp4,neuraltextures,1,0.0812,0.0,0.0451,0.0462,0.0,0.0
FaceForensics/original/486.mp4,FaceForensics/original/486.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/486_680.mp4,FaceForensics/original/486.mp4,deepfakes,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Face2Face/486_680.mp4,FaceForensics/original/486.mp4,face2face,1,0.0513,0.0,0.0646,0.0,0.0,0.0
FaceForensics/FaceShifter/486_680.mp4,FaceForensics/original/486.mp4,faceshifter,1,0.6479,0.2505,0.5538,0.3199,0.1032,0.1394
FaceForensics/FaceSwap/486_680.mp4,FaceForensics/original/486.mp4,faceswap,1,0.0,0.0,0.0517,0.0,0.0,0.0
FaceForensics/NeuralTextures/486_680.mp4,FaceForensics/original/486.mp4,neuraltextures,1,0.045,0.0,0.0971,0.0444,0.0,0.0
FaceForensics/original/487.mp4,FaceForensics/original/487.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/487_477.mp4,FaceForensics/original/487.mp4,deepfakes,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Face2Face/487_477.mp4,FaceForensics/original/487.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/487_477.mp4,FaceForensics/original/487.mp4,faceshifter,1,0.0,0.0,0.0671,0.0464,0.0505,0.0
FaceForensics/FaceSwap/487_477.mp4,FaceForensics/original/487.mp4,faceswap,1,0.0,0.0,0.0,0.0,0.0,0.0489
FaceForensics/NeuralTextures/487_477.mp4,FaceForensics/original/487.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/488.mp4,FaceForensics/original/488.mp4,original,0,0.0,0.0,0.0489,0.0,0.0,0.0
FaceForensics/Deepfakes/488_399.mp4,FaceForensics/original/488.mp4,deepfakes,1,0.0536,0.0724,0.143,0.0444,0.0,0.0677
FaceForensics/Face2Face/488_399.mp4,FaceForensics/original/488.mp4,face2face,1,0.2004,0.0,0.158,0.0809,0.0677,0.0919
FaceForensics/FaceShifter/488_399.mp4,FaceForensics/original/488.mp4,faceshifter,1,0.0835,0.043,0.0,0.0,0.0,0.0488
FaceForensics/FaceSwap/488_399.mp4,FaceForensics/original/488.mp4,faceswap,1,0.1614,0.1138,0.0623,0.0799,0.0639,0.0
FaceForensics/NeuralTextures/488_399.mp4,FaceForensics/original/488.mp4,neuraltextures,1,0.0592,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/489.mp4,FaceForensics/original/489.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/489_022.mp4,FaceForensics/original/489.mp4,deepfakes,1,0.1746,0.1369,0.0828,0.0694,0.0,0.0421
FaceForensics/Face2Face/489_022.mp4,FaceForensics/original/489.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/489_022.mp4,FaceForensics/original/489.mp4,faceshifter,1,0.316,0.099,0.2504,0.1869,0.0,0.0
FaceForensics/FaceSwap/489_022.mp4,FaceForensics/original/489.mp4,faceswap,1,0.0443,0.0,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/489_022.mp4,FaceForensics/original/489.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/490.mp4,FaceForensics/original/490.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/490_534.mp4,FaceForensics/original/490.mp4,deepfakes,1,0.0,0.0,0.0,0.0,0.0,0.0411
FaceForensics/Face2Face/490_534.mp4,FaceForensics/original/490.mp4,face2face,1,0.1093,0.0,0.0919,0.0419,0.0496,0.0767
FaceForensics/FaceShifter/490_534.mp4,FaceForensics/original/490.mp4,faceshifter,1,0.0847,0.0,0.0601,0.0,0.0987,0.0
FaceForensics/FaceSwap/490_534.mp4,FaceForensics/original/490.mp4,faceswap,1,0.0545,0.0,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/490_534.mp4,FaceForensics/original/490.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/491.mp4,FaceForensics/original/491.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/491_226.mp4,FaceForensics/original/491.mp4,deepfakes,1,0.0578,0.0,0.0515,0.0537,0.0,0.0
FaceForensics/Face2Face/491_226.mp4,FaceForensics/original/491.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/491_226.mp4,FaceForensics/original/491.mp4,faceshifter,1,0.1945,0.0,0.1167,0.0935,0.0,0.0
FaceForensics/FaceSwap/491_226.mp4,FaceForensics/original/491.mp4,faceswap,1,0.0,0.0,0.0773,0.0,0.0,0.0
FaceForensics/NeuralTextures/491_226.mp4,FaceForensics/original/491.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/492.mp4,FaceForensics/original/492.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/492_325.mp4,FaceForensics/original/492.mp4,deepfakes,1,0.0693,0.0,0.147,0.0523,0.0,0.0
FaceForensics/Face2Face/492_325.mp4,FaceForensics/original/492.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/492_325.mp4,FaceForensics/original/492.mp4,faceshifter,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceSwap/492_325.mp4,FaceForensics/original/492.mp4,faceswap,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/492_325.mp4,FaceForensics/original/492.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/493.mp4,FaceForensics/original/493.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/493_538.mp4,FaceForensics/original/493.mp4,deepfakes,1,0.057,0.0484,0.0784,0.0431,0.0655,0.0
FaceForensics/Face2Face/493_538.mp4,FaceForensics/original/493.mp4,face2face,1,0.1992,0.1197,0.1031,0.0753,0.1936,0.0846
FaceForensics/FaceShifter/493_538.mp4,FaceForensics/original/493.mp4,faceshifter,1,0.2341,0.0597,0.1146,0.0913,0.0,0.0
FaceForensics/FaceSwap/493_538.mp4,FaceForensics/original/493.mp4,faceswap,1,0.0747,0.0483,0.0768,0.0488,0.0574,0.0
FaceForensics/NeuralTextures/493_538.mp4,FaceForensics/original/493.mp4,neuraltextures,1,0.057,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/494.mp4,FaceForensics/original/494.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/494_445.mp4,FaceForensics/original/494.mp4,deepfakes,1,0.0727,0.0601,0.0683,0.0551,0.0,0.0
FaceForensics/Face2Face/494_445.mp4,FaceForensics/original/494.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/494_445.mp4,FaceForensics/original/494.mp4,faceshifter,1,0.0,0.0,0.0,0.0,0.0,0.0
